query_title,timestamp,duration_s,message_count,llm_model,has_window,has_grayscale,resize_width_lbound,resize_width_rbound,resize_height_lbound,resize_height_rbound,brand_accuracy,color_accuracy,plate_accuracy,avg_llm_time_ms,avg_e2e_ms,avg_decode_ms,avg_resize_ms,avg_llm_op_ms,avg_grayscale_ms,pipeline_nodes
Optimized Repeating Plates (Native),2026-04-29T07:53:03.662Z,2335.90,22,qwen2.5-vl-3b,true,false,,,0,0,56.586,484.8817716874022,819968.8463636364,,,,,Source -> Decode -> Llm -> Window -> Filter -> Aggr -> Sink
Optimized Repeated Spikers (G+R854),2026-04-29T08:17:58.517Z,139.02,10,qwen2.5-vl-3b,true,true,854,480,,,,346.76652431488037,31158.989,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Window -> Filter -> Aggr -> Sink
Optimized Repeated Setters (G+R854),2026-04-29T08:20:12.139Z,130.04,10,qwen2.5-vl-3b,true,true,854,480,,,,291.6963994503021,24756.226,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Window -> Filter -> Aggr -> Sink
Optimized Repeated Blockers (G+R854),2026-04-29T08:21:20.645Z,64.84,0,qwen2.5-vl-3b,true,true,854,480,,,,,,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Window -> Filter -> Aggr -> Sink
Optimized Repeated Diggers (G+R854),2026-04-29T08:22:16.929Z,53.14,0,qwen2.5-vl-3b,true,true,854,480,,,,,,,,,,Source -> Decode -> Grayscale -> Resize -> Llm -> Window -> Filter -> Aggr -> Sink
Optimized Motion Category (R480),2026-04-29T08:23:13.900Z,52.14,0,qwen2.5-vl-3b,true,false,480,270,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Players Moving (R480),2026-04-29T08:24:11.773Z,52.84,0,qwen2.5-vl-3b,true,false,480,270,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Players Standing (R480),2026-04-29T08:25:09.952Z,53.08,0,qwen2.5-vl-3b,true,false,480,270,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Players Jumping (R480),2026-04-29T08:26:06.174Z,51.20,0,qwen2.5-vl-3b,true,false,480,270,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
Optimized Top Actions (R854),2026-04-29T08:26:59.658Z,50.37,0,qwen2.5-vl-3b,true,false,854,480,,,,,,,,,,Source -> Decode -> Resize -> Llm -> Window -> Aggr -> Sink
